Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1995-04-03 00:00:00-04:00,2.2636336651477182,2.2877148743514177,2.167308828332922,2.191390037536621,58320800,0.0,0.0
1995-04-10 00:00:00-04:00,2.191388643306235,2.239551031071207,2.191388643306235,2.2154698371887207,10899200,0.0,0.0
1995-04-17 00:00:00-04:00,2.191389520741042,2.2756737330772356,2.0950647066425345,2.1552677154541016,9924000,0.0,0.0
1995-04-24 00:00:00-04:00,2.1191458836787165,2.16730829012596,2.1191458836787165,2.1311864852905273,5908800,0.0,0.0
1995-05-01 00:00:00-04:00,2.1673076152801514,2.2275106045934887,2.131185821692149,2.1673076152801514,5465600,0.0,0.0
1995-05-08 00:00:00-04:00,2.1673070571639323,2.227510030974041,2.107104083353823,2.1191446781158447,3098400,0.0,0.0
1995-05-15 00:00:00-04:00,2.155267033034456,2.155267033034456,1.9987392596855849,2.010779857635498,8867200,0.0,0.0
1995-05-22 00:00:00-04:00,2.0348610387908086,2.1673076152801514,1.998739245202806,2.1673076152801514,3192800,0.0,0.0
1995-05-29 00:00:00-04:00,2.143226832151413,2.3599576354026794,2.0950644314289093,2.311795234680176,3585600,0.0,0.0
1995-06-05 00:00:00-04:00,2.3117949636358963,2.3599573587116445,2.2636325685601486,2.2877137660980225,1851200,0.0,0.0
1995-06-12 00:00:00-04:00,2.263633225553779,2.311795634608115,2.2154708164994434,2.2395520210266113,2382400,0.0,0.0
1995-06-19 00:00:00-04:00,2.2154697831144037,2.3599569428827345,2.2154697831144037,2.3358757495880127,2335200,0.0,0.0
1995-06-26 00:00:00-04:00,2.3358764008402115,2.3358764008402115,2.19138920078824,2.1974098682403564,2844800,0.0,0.0
1995-07-03 00:00:00-04:00,2.191388643306235,2.239551031071207,2.1432262555412627,2.2154698371887207,1982400,0.0,0.0
1995-07-10 00:00:00-04:00,2.191389520741042,2.2395519277902953,2.143227113691788,2.1552677154541016,5391200,0.0,0.0
1995-07-17 00:00:00-04:00,2.1432265064172578,2.1913888998198927,2.046901719611988,2.0589423179626465,1205600,0.0,0.0
1995-07-24 00:00:00-04:00,2.1432273387908936,2.2154709569523847,2.0469025145755726,2.1432273387908936,1921600,0.0,0.0
1995-07-31 00:00:00-04:00,2.1552668361102834,2.191388626659618,1.998739077063168,2.0469014644622803,11282400,0.0,0.0
1995-08-07 00:00:00-04:00,2.0709840111110522,2.0709840111110522,1.9024155450903852,1.938537359237671,5402400,0.0,0.0
1995-08-14 00:00:00-04:00,1.962618168964181,2.2395520210266113,1.9264963621734292,2.2395520210266113,4711200,0.0,0.0
1995-08-21 00:00:00-04:00,2.2395512024561564,2.2395512024561564,2.1191452238294812,2.1673076152801514,2030400,0.0,0.0
1995-08-28 00:00:00-04:00,2.1311867711293764,2.1913897872629744,2.1191461679026564,2.179349184036255,629600,0.0,0.0
1995-09-04 00:00:00-04:00,2.1673070571639323,2.263631815260107,2.1191446781158447,2.1191446781158447,2073600,0.0,0.0
1995-09-11 00:00:00-04:00,2.1913892065437093,2.480363607406616,2.1191456063279825,2.480363607406616,4340000,0.0,0.0
1995-09-18 00:00:00-04:00,2.4322015709347196,2.673013607660929,2.3840391635894775,2.6007699966430664,2982400,0.0,0.0
1995-09-25 00:00:00-04:00,2.576688792970445,2.624851200315687,2.576688792970445,2.6007699966430664,2059200,0.0,0.0
1995-10-02 00:00:00-04:00,2.504445339384533,2.528526544570923,2.4562829290117536,2.528526544570923,5444000,0.0,0.0
1995-10-09 00:00:00-04:00,2.528526236371296,2.528526236371296,2.4322014273666754,2.468323230743408,1347200,0.0,0.0
1995-10-16 00:00:00-04:00,2.468322802048463,2.5285257972203765,2.432201004945315,2.5044445991516113,2740800,0.0,0.0
1995-10-23 00:00:00-04:00,2.432200306112116,2.6730122176083655,2.432200306112116,2.6489310264587402,4509600,0.0,0.0
1995-10-30 00:00:00-05:00,2.6730134346905876,2.889744253719554,2.6007698283475986,2.8656630516052246,2205600,0.0,0.0
1995-11-06 00:00:00-05:00,2.8656630794207256,2.889744281768799,2.7211758653322855,2.889744281768799,5160000,0.0,0.0
1995-11-13 00:00:00-05:00,2.889744253719554,2.9138254558338836,2.817500647376565,2.8656630516052246,1248000,0.0,0.0
1995-11-20 00:00:00-05:00,2.8656629945477867,2.8656629945477867,2.7994400575019105,2.817500591278076,894400,0.0,0.0
1995-11-27 00:00:00-05:00,2.745257704944934,2.8415825366973877,2.745257704944934,2.8415825366973877,759200,0.0,0.0
1995-12-04 00:00:00-05:00,2.793418309045216,3.034230232238769,2.793418309045216,3.0342302322387695,1488000,0.0,0.0
1995-12-11 00:00:00-05:00,3.1064753661284574,3.2509625924600134,3.058312957351272,3.118515968322754,2256000,0.0,0.0
1995-12-18 00:00:00-05:00,3.1305550015161905,3.1305550015161905,3.034230232238769,3.0342302322387695,1096000,0.0,0.0
1995-12-25 00:00:00-05:00,3.034231359308416,3.2991245732162935,3.034231359308416,3.1787185668945312,2057600,0.0,0.0
1996-01-01 00:00:00-05:00,3.1305556297302246,3.1787180240337665,3.0823932354266828,3.1305556297302246,2641600,0.0,0.0
1996-01-08 00:00:00-05:00,3.1546374913305044,3.1546374913305044,3.0823938846588135,3.0823938846588135,938400,0.0,0.0
1996-01-15 00:00:00-05:00,3.094434100252981,3.154637098312378,3.0583123014173434,3.154637098312378,1822400,0.0,0.0
1996-01-22 00:00:00-05:00,3.1546375055721296,3.1546375055721296,3.058312696241683,3.0944344997406006,866400,0.0,0.0
1996-01-29 00:00:00-05:00,3.130556305249532,3.130556305249532,2.889744281768799,2.889744281768799,1302400,0.0,0.0
1996-02-05 00:00:00-05:00,2.9860690027220635,2.9860690027220635,2.817500591278076,2.817500591278076,2848000,0.0,0.0
1996-02-12 00:00:00-05:00,2.9138247966766357,2.9138247966766357,2.8175000100096397,2.9138247966766357,4776000,0.0,0.0
1996-02-19 00:00:00-05:00,2.9138251193638505,2.9138251193638505,2.793419122695923,2.793419122695923,2924000,0.0,0.0
1996-02-26 00:00:00-05:00,2.841581893818719,2.841581893818719,2.697094678878784,2.697094678878784,2528000,0.0,0.0
1996-03-04 00:00:00-05:00,2.697095289068707,3.010150992264182,2.697095289068707,2.8415825366973877,3184000,0.0,0.0
1996-03-11 00:00:00-05:00,2.865661886003282,3.034230232238769,2.8174995013645714,3.0342302322387695,1711200,0.0,0.0
1996-03-18 00:00:00-05:00,3.0342312177022297,3.2509620189666744,2.9860688174212418,3.250962018966675,1775200,0.0,0.0
1996-03-25 00:00:00-05:00,3.2027997681588833,3.275043371951941,3.130556164365826,3.1787185668945312,2121600,0.0,0.0
1996-04-01 00:00:00-05:00,3.1305553632624012,3.2750425338745117,3.1305553632624012,3.2750425338745117,786400,0.0,0.0
1996-04-08 00:00:00-04:00,3.178717753466438,3.2750425338745117,3.178717753466438,3.2750425338745117,1415200,0.0,0.0
1996-04-15 00:00:00-04:00,3.202799788603546,3.3954493999481206,3.202799788603546,3.39544939994812,1248000,0.0,0.0
1996-04-22 00:00:00-04:00,3.39544981879157,3.612180658288904,3.39544981879157,3.5640182495117188,1784800,0.0,0.0
1996-04-29 00:00:00-04:00,3.539934953587167,3.612178524068538,3.275041861822141,3.588097333908081,1672800,0.0,0.0
1996-05-06 00:00:00-04:00,3.5158562660217285,3.588099887926284,3.4917750587202097,3.5158562660217285,700000,0.0,0.0
1996-05-13 00:00:00-04:00,3.4917720438728868,3.515853230382355,3.4195284843444824,3.4195284843444824,636800,0.0,0.0
1996-05-20 00:00:00-04:00,3.515854828624519,3.515854828624519,3.3352458477020264,3.3352458477020264,23367200,0.0,0.0
1996-05-27 00:00:00-04:00,3.371368019669144,3.371368019669144,3.1787184185451927,3.250962018966675,4562400,0.0,0.0
1996-06-03 00:00:00-04:00,3.2389209270477295,3.515854686609431,3.2268803288059162,3.2389209270477295,5761600,0.0,0.0
1996-06-10 00:00:00-04:00,3.2509623149025764,3.3232059219004113,3.0823938985742947,3.0944344997406006,2404000,0.0,0.0
1996-06-17 00:00:00-04:00,3.094432797771268,3.214838743209839,3.0462704195958397,3.214838743209839,3092000,0.0,0.0
1996-06-24 00:00:00-04:00,3.250961958017564,3.250961958017564,3.11851535972796,3.2027995586395264,2204000,0.0,0.0
1996-07-01 00:00:00-04:00,3.1787176170197142,3.1787176170197142,3.0221898555755615,3.0221898555755615,696000,0.0,0.0
1996-07-08 00:00:00-04:00,3.01015063336021,3.094434851094296,2.8897446080258016,2.9740288257598877,3674400,0.0,0.0
1996-07-15 00:00:00-04:00,2.9740288257598877,2.9860694282933284,2.6850543649573075,2.9740288257598877,4568000,0.0,0.0
1996-07-22 00:00:00-04:00,2.961987600967347,3.046271800994873,2.8897440009437534,3.046271800994873,2700800,0.0,0.0
1996-07-29 00:00:00-04:00,3.04627255598704,3.3593282336774077,3.04627255598704,3.3232064247131348,2919200,0.0,0.0
