Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-01-10 00:00:00-05:00,15.01555877443179,15.343348002882415,14.7575109727174,14.8621244430542,16841700,0.0,0.0
2011-01-17 00:00:00-05:00,14.855148878379259,14.959763670807895,14.562230386090231,14.82027816772461,2508400,0.0,0.0
2011-01-24 00:00:00-05:00,14.785410693551466,14.973714434630972,14.715667926743341,14.855152130126953,1922500,0.0,0.0
2011-01-31 00:00:00-05:00,14.85514979840998,14.924892554271034,14.645922861059248,14.68776798248291,1695800,0.0,0.0
2011-02-07 00:00:00-05:00,14.694745268021515,14.917921066284181,14.373930390577105,14.91792106628418,1557500,0.0,0.0
2011-02-14 00:00:00-05:00,14.792377772004816,15.266626797626065,14.715661956847564,15.001605987548828,764800,0.0,0.0
2011-02-21 00:00:00-05:00,14.98766077224741,15.043454710408518,14.576179979472071,14.92489242553711,454100,0.0,0.0
2011-02-28 00:00:00-05:00,14.9806851855944,15.127145093144742,14.666844806956199,14.834226608276367,692300,0.0,0.0
2011-03-07 00:00:00-05:00,14.994630491297976,14.994630491297976,14.262335115676223,14.436691284179688,828300,0.17,0.0
2011-03-14 00:00:00-04:00,14.471455354492253,15.118381500244139,14.40816899905486,15.11838150024414,1224900,0.0,0.0
2011-03-21 00:00:00-04:00,15.118382980166148,15.167605407833463,14.787888579249481,15.111351013183594,676800,0.0,0.0
2011-03-28 00:00:00-04:00,15.153531876252275,15.385581274863883,14.429257171511956,15.237914085388184,4686900,0.0,0.0
2011-04-04 00:00:00-04:00,15.237918716433732,15.477000150234788,14.858200671734366,15.026965141296387,1203400,0.0,0.0
2011-04-11 00:00:00-04:00,15.005872721957761,15.20979437964791,14.837109554528196,15.11838150024414,927700,0.0,0.0
2011-04-18 00:00:00-04:00,15.005866989320245,15.294170791190725,14.837103886362641,15.244948387145996,488500,0.0,0.0
2011-04-25 00:00:00-04:00,15.181661217485994,15.666855949950667,14.879293505098007,15.526219367980957,850100,0.0,0.0
2011-05-02 00:00:00-04:00,15.526223340615584,15.645764063513306,15.18166510195984,15.273077964782715,860000,0.0,0.0
2011-05-09 00:00:00-04:00,15.237916644852302,15.561378928249832,15.076185503153535,15.329329490661621,445900,0.0,0.0
2011-05-16 00:00:00-04:00,15.280106564845209,15.617632764152859,15.146503282542113,15.336360931396484,834300,0.0,0.0
2011-05-23 00:00:00-04:00,15.20979033582125,15.561380509791515,14.872264090700213,15.498095512390137,632900,0.0,0.0
2011-05-30 00:00:00-04:00,15.70904685411404,16.412227102404874,15.10431141139676,15.350424766540527,901700,0.0,0.0
2011-06-06 00:00:00-04:00,15.35042415237787,15.491060732893194,15.04805644311681,15.132438659667969,749600,0.0,0.0
2011-06-13 00:00:00-04:00,14.949612621667711,15.519188261800863,14.865230399583949,15.244948387145996,689700,0.21,0.0
2011-06-20 00:00:00-04:00,15.586913471222866,15.977473390098847,15.139543457820865,15.878058433532715,1410300,0.0,0.0
2011-06-27 00:00:00-04:00,15.77154703405526,16.11950222708847,15.579818307691891,16.03428840637207,564100,0.0,0.0
2011-07-04 00:00:00-04:00,15.998781410825254,16.51006020706296,15.870961373158938,16.33963394165039,783500,0.0,0.0
2011-07-11 00:00:00-04:00,16.176307198672955,16.481653378151645,15.281568385748352,16.126598358154297,1040500,0.0,0.0
2011-07-18 00:00:00-04:00,16.126587756126128,16.126587756126128,15.40227702087664,15.807039260864258,1121300,0.0,0.0
2011-07-25 00:00:00-04:00,15.750236688042197,16.24021286372994,15.196350517507051,15.615315437316895,1632000,0.0,0.0
2011-08-01 00:00:00-04:00,15.743132340248849,15.757334859525145,14.081475508872245,14.202194213867188,1017600,0.0,0.0
2011-08-08 00:00:00-04:00,13.868449119571942,13.960762825833687,12.632857852526069,12.916901588439941,2572800,0.0,0.0
2011-08-15 00:00:00-04:00,13.087324665994048,14.209298167425834,12.70386469939515,12.97370719909668,900300,0.0,0.0
2011-08-22 00:00:00-04:00,13.193841288199874,13.911052417135899,12.902696350785765,13.392672538757324,681100,0.0,0.0
2011-08-29 00:00:00-04:00,13.520493300181469,14.464939423765676,13.406874468813887,13.54179573059082,733000,0.0,0.0
